final_energy,mean_energy,max_energy,oscillation_count,oscillation_index,regression_count,c1_alerts,c2_rejections,final_energy_std,mean_energy_std,max_energy_std,oscillation_count_std,oscillation_index_std,regression_count_std,c1_alerts_std,c2_rejections_std,h_rate,lr,drift_freq,drift_label,ablation,n_seeds
807.86332736902,579.362660924967,813.7125767050582,225.7,0.37616666666666665,58.9,125.8,581.9,1319.1490766214624,946.7316559454301,1320.3966004524248,8.544588931013593,0.014240981551689326,7.313685801290618,27.054759285567485,4.109744517606903,0.5,0.7,0,stationary,full,10
4.634254958831862e+187,1.743773602623526e+185,4.634254958831862e+187,323.3,0.5388333333333333,323.3,0.0,0.0,inf,inf,inf,11.180787092150533,0.018634645153584217,11.180787092150533,0.0,0.0,0.5,1.0,0,stationary,none,10
807.86332736902,579.362660924967,813.7125767050582,225.7,0.37616666666666665,58.9,125.8,581.9,1319.1490766214624,946.7316559454301,1320.3966004524248,8.544588931013593,0.014240981551689326,7.313685801290618,27.054759285567485,4.109744517606903,0.5,1.0,0,stationary,full,10
764.6684685126754,154.90878124945957,765.1970723414745,307.7,0.5128333333333334,153.2,0.0,0.0,432.87051990858237,90.9942099066171,432.5331266949395,19.98024023879593,0.03330040039799321,27.675982367388514,0.0,0.0,0.6,0.01,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.01,0,stationary,full,10
206404940548.05728,8126263248.028216,206404995912.2784,414.9,0.6915000000000001,394.4,0.0,0.0,138899831562.144,5589601822.401255,138899856730.10892,13.787313008704777,0.02297885501450796,14.954597955144097,0.0,0.0,0.6,0.05,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.05,0,stationary,full,10
2.981899583606002e+21,6.315470785996703e+19,2.9818995836171206e+21,421.2,0.7020000000000001,414.9,0.0,0.0,2.9070199789860825e+21,6.496148167055243e+19,2.90701997899288e+21,13.629380029920657,0.02271563338320108,14.480676779764128,0.0,0.0,0.6,0.1,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.1,0,stationary,full,10
3.774894789003956e+40,4.357787982186655e+38,3.774894789003956e+40,389.6,0.6493333333333333,388.3,0.0,0.0,5.053318738252882e+40,5.546810845445468e+38,5.053318738252882e+40,8.879189152169245,0.014798648586948725,9.423905772024677,0.0,0.0,0.6,0.2,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.2,0,stationary,full,10
1.734381590189546e+58,1.3158078636052086e+56,1.734381590189546e+58,344.7,0.5745,344.2,0.0,0.0,2.904278441881423e+58,2.0402874472378065e+56,2.904278441881423e+58,7.707788269017255,0.012846313781695432,7.717512552629894,0.0,0.0,0.6,0.3,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.3,0,stationary,full,10
7.976799876830086e+89,3.50456217287811e+87,7.976799876830086e+89,310.1,0.5168333333333334,309.8,0.0,0.0,1.5436528842118708e+90,6.653706628027718e+87,1.5436528842118708e+90,8.419619943916707,0.014032699906527847,8.340263784797218,0.0,0.0,0.6,0.5,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.5,0,stationary,full,10
4.087704827514454e+117,1.327877230453937e+115,4.087704827514454e+117,295.1,0.4918333333333333,294.9,0.0,0.0,8.120139290204107e+117,2.6443589015731304e+115,8.120139290204107e+117,8.971621926942753,0.014952703211571263,8.94930164873215,0.0,0.0,0.6,0.7,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,0.7,0,stationary,full,10
3.7634893291227576e+153,9.579208769493973e+150,3.7634893291227576e+153,283.3,0.4721666666666667,283.3,0.0,0.0,inf,1.927498846568791e+151,inf,9.000555538409838,0.015000925897349728,9.000555538409838,0.0,0.0,0.6,1.0,0,stationary,none,10
383.2973546235845,278.9463541613197,388.9501650909662,223.5,0.37249999999999994,57.0,102.3,585.2,439.3660589441233,337.60211613446535,436.64940950322404,8.224962005991275,0.013708270009985464,6.44980619863884,22.13616949700196,2.315167380558045,0.6,1.0,0,stationary,full,10
920356.5635922566,77849.98520017108,920356.5635922566,527.5,0.8791666666666667,470.7,0.0,0.0,463128.3363212063,39172.18599729792,463128.3363212063,13.336041391657421,0.022226735652762362,21.982038122066843,0.0,0.0,0.0,0.01,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,single_drift,full,10
1.5606812295853976e+26,2.7978065945006597e+24,1.5606812295853976e+26,594.2,0.9903333333333334,587.4,0.0,0.0,8.14582094360161e+25,1.4602874130602527e+24,8.14582094360161e+25,2.7129319932501073,0.004521553322083512,4.152107898405339,0.0,0.0,0.0,0.05,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,single_drift,full,10
2.5786117563483584e+50,2.476285893001201e+48,2.5786117563483584e+50,597.9,0.9964999999999999,595.5,0.0,0.0,1.33475124528414e+50,1.281784926026833e+48,1.33475124528414e+50,0.9433981132056604,0.001572330188676098,2.247220505424423,0.0,0.0,0.0,0.1,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,single_drift,full,10
5.017833627841794e+95,2.737000160640978e+93,5.017833627841794e+95,598.9,0.9981666666666665,598.4,0.0,0.0,2.5851186896568783e+95,1.4100647398128427e+93,2.5851186896568783e+95,0.30000000000000004,0.0004999999999999782,0.6633249580710799,0.0,0.0,0.0,0.2,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,single_drift,full,10
2.289611222579055e+137,9.346480594585999e+134,2.289611222579055e+137,599.0,0.9983333333333333,598.8,0.0,0.0,1.1728736283234985e+137,4.7878174682770834e+134,1.1728736283234985e+137,0.0,0.0,0.4,0.0,0.0,0.0,0.3,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,single_drift,full,10
6.862436369394258e+211,2.0587309108182772e+209,6.862436369394258e+211,599.0,0.9983333333333333,599.0,0.0,0.0,inf,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,single_drift,full,10
9.458941137381706e+276,2.4106119829835212e+274,9.458941137381706e+276,599.0,0.9983333333333333,599.0,0.0,0.0,inf,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1,single_drift,full,10
inf,inf,inf,510.6,0.851,510.6,0.0,0.0,,,,0.48989794855663565,0.0008164965809277449,0.48989794855663565,0.0,0.0,0.0,1.0,1,single_drift,none,10
20641087093.99046,1745916307.2461705,20641087093.99046,599.0,0.9983333333333333,599.0,0.0,0.0,2188124956.5653286,185081522.80111593,2188124956.5653286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,single_drift,full,10
504459.1218559047,44602.34253374654,504459.1218559047,512.5,0.8541666666666666,446.2,0.0,0.0,246652.53407206398,21456.11810843437,246652.53407206398,15.318289721767245,0.02553048286961206,21.535087647836498,0.0,0.0,0.05,0.01,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.01,1,single_drift,full,10
8.902978867698827e+24,1.651146589272317e+23,8.902978867698827e+24,577.9,0.9631666666666666,570.6,0.0,0.0,5.418861605432287e+24,9.74377218455684e+22,5.418861605432287e+24,4.825971404805461,0.008043285674675762,5.76541412215983,0.0,0.0,0.05,0.05,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.05,1,single_drift,full,10
1.1255657257048759e+48,1.1105218993925451e+46,1.1255657257048759e+48,577.7,0.9628333333333332,575.2,0.0,0.0,1.0164939728846326e+48,9.818489957292774e+45,1.0164939728846326e+48,3.2878564445547194,0.005479760740924546,4.331281565541543,0.0,0.0,0.05,0.1,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.1,1,single_drift,full,10
2.4970451133507453e+91,1.387521058618736e+89,2.4970451133507453e+91,575.1,0.9585000000000001,574.5,0.0,0.0,3.44530362791616e+91,1.886655339342829e+89,3.44530362791616e+91,3.986226285598949,0.006643710475998265,3.8535697735995385,0.0,0.0,0.05,0.2,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.2,1,single_drift,full,10
2.2127087491915857e+131,9.144124733751177e+128,2.2127087491915857e+131,573.5,0.9558333333333333,573.3,0.0,0.0,3.572163955526834e+131,1.4606292019249945e+129,3.572163955526834e+131,3.774917217635375,0.006291528696058967,3.7696153649941526,0.0,0.0,0.05,0.3,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.3,1,single_drift,full,10
6.3773683611855255e+202,1.9232757565989297e+200,6.3773683611855255e+202,572.0,0.9533333333333334,572.0,0.0,0.0,inf,inf,inf,4.33589667773576,0.007226494462892958,4.33589667773576,0.0,0.0,0.05,0.5,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.5,1,single_drift,full,10
2.068626791893474e+265,5.28399256463391e+262,2.068626791893474e+265,571.3,0.9521666666666666,571.3,0.0,0.0,inf,inf,inf,4.1000000000000005,0.00683333333333333,4.1000000000000005,0.0,0.0,0.05,0.7,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,0.7,1,single_drift,full,10
inf,inf,inf,511.9,0.8531666666666669,511.9,0.0,0.0,,,,0.7,0.0011666666666666587,0.7,0.0,0.0,0.05,1.0,1,single_drift,none,10
113429.19812199015,99801.11099406982,113429.19812199015,233.3,0.38883333333333336,75.5,151.5,569.1,110989.6812327797,97678.95410140697,110989.6812327797,6.870953354520754,0.011451588924201245,11.612493272333896,20.616740770548578,12.461540835707275,0.05,1.0,1,single_drift,full,10
251567.62617959274,23551.612357739144,251567.62617959274,492.5,0.8208333333333332,418.1,0.0,0.0,117969.83151326836,10840.91591671677,117969.83151326836,16.8062488378579,0.02801041472976319,20.48633691024337,0.0,0.0,0.1,0.01,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.01,1,single_drift,full,10
3.114155485576736e+23,6.182006522811837e+21,3.114155485576736e+23,561.6,0.9359999999999999,554.0,0.0,0.0,2.230990400005532e+23,4.6637635515829217e+21,2.230990400005532e+23,5.023942674832188,0.008373237791386972,5.531726674375733,0.0,0.0,0.1,0.05,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.05,1,single_drift,full,10
1.7334981491512423e+45,1.9168780300394023e+43,1.7334981491512423e+45,556.1,0.9268333333333334,553.5,0.0,0.0,2.0816905923602584e+45,2.46354916223914e+43,2.0816905923602584e+45,5.48543526076099,0.009142392101268307,5.5362442142665635,0.0,0.0,0.1,0.1,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.1,1,single_drift,full,10
1.252108015258707e+86,8.322488358230348e+83,1.252108015258707e+86,546.9,0.9114999999999999,546.0,0.0,0.0,2.2412036589929274e+86,1.5498940490199289e+84,2.2412036589929274e+86,5.412023651093923,0.009020039418489882,5.709640969448079,0.0,0.0,0.1,0.2,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.2,1,single_drift,full,10
5.674203424300564e+123,2.846450927405776e+121,5.674203424300564e+123,542.4,0.9039999999999999,542.2,0.0,0.0,1.1433713957988086e+124,5.897052543053414e+121,1.1433713957988086e+124,6.1838499334961226,0.010306416555826868,6.161168720299745,0.0,0.0,0.1,0.3,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.3,1,single_drift,full,10
1.2276558433768181e+191,4.3849129144469735e+188,1.2276558433768181e+191,539.1,0.8985,539.1,0.0,0.0,inf,inf,inf,5.85576638878294,0.009759610647971548,5.85576638878294,0.0,0.0,0.1,0.5,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.5,1,single_drift,full,10
9.705263907453026e+249,2.826891250645257e+247,9.705263907453026e+249,537.9,0.8965000000000002,537.9,0.0,0.0,inf,inf,inf,5.699999999999999,0.00949999999999999,5.699999999999999,0.0,0.0,0.1,0.7,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,0.7,1,single_drift,full,10
inf,inf,inf,513.6,0.8560000000000001,513.6,0.0,0.0,,,,1.8000000000000003,0.0029999999999999892,1.8000000000000003,0.0,0.0,0.1,1.0,1,single_drift,none,10
55319.37650159826,50143.201464312806,55320.330895815896,230.1,0.3835,66.5,142.5,574.6,71440.05976007441,65548.90391002467,71441.41031338788,7.189575787207476,0.011982626312012462,7.774959806970066,28.876461001999537,9.210863151735563,0.1,1.0,1,single_drift,full,10
90772.62119719994,9353.695694392873,90777.06471123082,459.4,0.7656666666666666,377.5,0.0,0.0,46488.410494630436,4749.214755524613,46492.895257752076,14.499655168313486,0.02416609194718915,27.36512378923216,0.0,0.0,0.2,0.01,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.01,1,single_drift,full,10
2.1905908110946056e+21,4.839291587308844e+19,2.1905908110972124e+21,533.3,0.8888333333333334,524.7,0.0,0.0,1.5607257384006228e+21,3.334743923035386e+19,1.5607257384022264e+21,7.4839828968270625,0.012473304828045102,8.978307190111062,0.0,0.0,0.2,0.05,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.05,1,single_drift,full,10
1.1140171075832892e+41,1.3337776714542705e+39,1.1140171075832892e+41,526.4,0.8773333333333333,523.6,0.0,0.0,9.681926839284877e+40,1.116851175373925e+39,9.681926839284877e+40,8.440379138403676,0.014067298564006129,8.82269800004511,0.0,0.0,0.2,0.1,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.1,1,single_drift,full,10
1.0815330192478693e+78,7.376783345974211e+75,1.0815330192478693e+78,507.1,0.8451666666666666,506.3,0.0,0.0,1.398393572622395e+78,9.66142912135998e+75,1.398393572622395e+78,7.489325737341112,0.012482209562235185,7.950471684120383,0.0,0.0,0.2,0.2,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.2,1,single_drift,full,10
1.4865785238288676e+112,7.607164325254246e+109,1.4865785238288676e+112,499.1,0.8318333333333333,498.7,0.0,0.0,2.767800341347903e+112,1.4626184903348946e+110,2.767800341347903e+112,9.32148056909416,0.015535800948490264,8.98943824718764,0.0,0.0,0.2,0.3,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.3,1,single_drift,full,10
2.541246091123758e+173,9.535063231743943e+170,2.541246091123758e+173,492.4,0.8206666666666667,492.4,0.0,0.0,inf,inf,inf,9.36162379077476,0.01560270631795792,9.36162379077476,0.0,0.0,0.2,0.5,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.5,1,single_drift,full,10
1.0801989798583957e+227,3.381693905082772e+224,1.0801989798583957e+227,489.5,0.8158333333333333,489.5,0.0,0.0,inf,inf,inf,8.628441342444185,0.014380735570740294,8.628441342444185,0.0,0.0,0.2,0.7,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,0.7,1,single_drift,full,10
4.653588720784849e+296,1.2287535793425661e+294,4.653588720784849e+296,488.0,0.8133333333333332,488.0,0.0,0.0,inf,inf,inf,8.637129152675673,0.014395215254459446,8.637129152675673,0.0,0.0,0.2,1.0,1,single_drift,none,10
20976.821538028627,18729.69635411638,20976.821538028627,229.6,0.38266666666666665,68.3,141.4,578.9,48052.525066586015,44336.79032480882,48052.525066586015,9.871170143402452,0.01645195023900408,9.055937278934742,21.16695537860842,7.687002016391045,0.2,1.0,1,single_drift,full,10
30228.499819807137,3675.6275862039743,30231.645259819634,430.9,0.7181666666666666,335.2,0.0,0.0,12665.285909778075,1502.8442172424998,12670.553978927448,16.789580101956094,0.027982633503260156,24.210741417808748,0.0,0.0,0.3,0.01,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.01,1,single_drift,full,10
8.978139235875977e+18,2.4520689586013014e+17,8.97813923605904e+18,509.0,0.8483333333333334,498.1,0.0,0.0,7.263722842037295e+18,2.0148011895275334e+17,7.263722842376358e+18,6.752777206453653,0.011254628677422746,8.005623023850173,0.0,0.0,0.3,0.05,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.05,1,single_drift,full,10
2.511007701946739e+36,3.737697103169433e+34,2.511007701946739e+36,502.0,0.8366666666666667,498.3,0.0,0.0,3.601677068826813e+36,5.342899147356091e+34,3.601677068826813e+36,7.0,0.01166666666666667,7.014983962918233,0.0,0.0,0.3,0.1,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.1,1,single_drift,full,10
1.9703278493232467e+69,1.6609644850158483e+67,1.9703278493232467e+69,469.9,0.7831666666666667,468.6,0.0,0.0,4.1796695096603655e+69,3.482910647595025e+67,4.1796695096603655e+69,6.876772498781677,0.011461287497969472,7.592101158440922,0.0,0.0,0.3,0.2,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.2,1,single_drift,full,10
4.300383908182617e+99,2.7563921821565156e+97,4.300383908182617e+99,455.9,0.7598333333333332,455.5,0.0,0.0,1.0258910409962853e+100,6.512307740576591e+97,1.0258910409962853e+100,5.52177507691141,0.00920295846151899,5.643580423808985,0.0,0.0,0.3,0.3,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.3,1,single_drift,full,10
7.731615069399813e+153,3.79107896304573e+151,7.731615069399813e+153,445.0,0.7416666666666667,445.0,0.0,0.0,inf,1.0028004314559784e+152,inf,4.898979485566356,0.008164965809277279,4.898979485566356,0.0,0.0,0.3,0.5,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.5,1,single_drift,full,10
2.248546225641492e+201,9.70612598766517e+198,2.248546225641492e+201,439.9,0.7331666666666666,439.9,0.0,0.0,inf,inf,inf,4.323193264243457,0.007205322107072417,4.323193264243457,0.0,0.0,0.3,0.7,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.7,1,single_drift,full,10
1.0085057924784691e+263,3.956878841839529e+260,1.0085057924784691e+263,436.5,0.7275,436.5,0.0,0.0,inf,inf,inf,4.4328320518603,0.0073880534197671545,4.4328320518603,0.0,0.0,0.3,1.0,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,226.7,0.37783333333333335,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,8.124653838779842,0.013541089731299737,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,1.0,1,single_drift,full,10
11605.016584735222,1532.8386861928893,11606.059912296047,395.4,0.659,286.0,0.0,0.0,7177.401217867774,908.5116880251984,7178.08014278292,21.56942280173487,0.03594903800289145,36.46093800219627,0.0,0.0,0.4,0.01,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,222.0,0.37,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,3.714835124201342,0.006191391873668901,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.01,1,single_drift,full,10
1.1684614396113813e+17,3079203249226680.5,1.1684614396800563e+17,480.6,0.8009999999999999,467.7,0.0,0.0,1.6622389704701418e+17,4443202262276324.0,1.662238970444885e+17,14.086873322352266,0.023478122203920447,16.81695572926325,0.0,0.0,0.4,0.05,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,222.0,0.37,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,3.714835124201342,0.006191391873668901,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.05,1,single_drift,full,10
7.083623858540654e+32,9.484740306414579e+30,7.083623858540654e+32,487.1,0.8118333333333334,482.7,0.0,0.0,1.3096796151583175e+33,1.7749129758254609e+31,1.3096796151583175e+33,10.539924098398432,0.017566540163997394,11.009541316512692,0.0,0.0,0.4,0.1,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,222.0,0.37,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,3.714835124201342,0.006191391873668901,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.1,1,single_drift,full,10
