seed,mode,E_thresh,RV_thresh,n_accepted,n_rejected,retention_rate,fragile_rate,reliable_frac,recall,f1,fragile_rej,accepted_fragile
63,E+RV,2.5,0.05,123,377,0.246,0.07017543859649122,0.8617886178861789,0.4380165289256198,0.5808219178082191,0.8666666666666667,8
63,E+RV,2.5,0.1,177,323,0.354,0.04938271604938271,0.8700564971751412,0.6363636363636364,0.7350835322195703,0.8666666666666667,8
63,E+RV,2.5,0.15,193,307,0.386,0.05142857142857143,0.8601036269430051,0.6859504132231405,0.7632183908045976,0.85,9
63,E+RV,2.5,0.2,205,295,0.41,0.05434782608695652,0.848780487804878,0.71900826446281,0.7785234899328859,0.8333333333333334,10
63,E+RV,2.5,0.3,213,287,0.426,0.07368421052631578,0.8262910798122066,0.7272727272727273,0.7736263736263735,0.7666666666666666,14
63,E+RV,2.5,0.5,222,278,0.444,0.08247422680412371,0.8018018018018018,0.7355371900826446,0.7672413793103449,0.7333333333333334,16
63,E+RV,3.0,0.01,39,461,0.078,0.05263157894736842,0.9230769230769231,0.1487603305785124,0.25622775800711745,0.9666666666666667,2
63,E+RV,3.0,0.05,92,408,0.184,0.06741573033707865,0.9021739130434783,0.34297520661157027,0.4970059880239521,0.9,6
63,E+RV,3.0,0.1,130,370,0.26,0.04878048780487805,0.9,0.4834710743801653,0.6290322580645161,0.9,6
63,E+RV,3.0,0.15,143,357,0.286,0.05223880597014925,0.8881118881118881,0.5247933884297521,0.6597402597402597,0.8833333333333333,7
63,E+RV,3.0,0.2,149,351,0.298,0.050359712230215826,0.8859060402684564,0.5454545454545454,0.6751918158567775,0.8833333333333333,7
63,E+RV,3.0,0.3,157,343,0.314,0.07586206896551724,0.8535031847133758,0.5537190082644629,0.6716791979949875,0.8166666666666667,11
63,E+RV,3.0,0.5,164,336,0.328,0.087248322147651,0.8292682926829268,0.5619834710743802,0.6699507389162562,0.7833333333333333,13
63,E+RV,4.0,0.01,18,482,0.036,0.0,0.9444444444444444,0.07024793388429752,0.13076923076923075,1.0,0
63,E+RV,4.0,0.05,48,452,0.096,0.043478260869565216,0.9166666666666666,0.18181818181818182,0.30344827586206896,0.9666666666666667,2
63,E+RV,4.0,0.1,69,431,0.138,0.030303030303030304,0.927536231884058,0.2644628099173554,0.4115755627009646,0.9666666666666667,2
63,E+RV,4.0,0.15,75,425,0.15,0.041666666666666664,0.92,0.28512396694214875,0.43533123028391163,0.95,3
63,E+RV,4.0,0.2,78,422,0.156,0.04,0.9230769230769231,0.2975206611570248,0.44999999999999996,0.95,3
63,E+RV,4.0,0.3,81,419,0.162,0.06493506493506493,0.8888888888888888,0.2975206611570248,0.4458204334365326,0.9166666666666666,5
63,E+RV,4.0,0.5,83,417,0.166,0.0641025641025641,0.8795180722891566,0.30165289256198347,0.4492307692307692,0.9166666666666666,5
63,E+RV,5.0,0.01,8,492,0.016,0.0,1.0,0.03305785123966942,0.06400000000000002,1.0,0
63,E+RV,5.0,0.05,24,476,0.048,0.08333333333333333,0.9166666666666666,0.09090909090909091,0.16541353383458646,0.9666666666666667,2
63,E+RV,5.0,0.1,28,472,0.056,0.07142857142857142,0.9285714285714286,0.10743801652892562,0.1925925925925926,0.9666666666666667,2
63,E+RV,5.0,0.15,31,469,0.062,0.06451612903225806,0.9354838709677419,0.11983471074380166,0.21245421245421245,0.9666666666666667,2
63,E+RV,5.0,0.2,33,467,0.066,0.06060606060606061,0.9393939393939394,0.128099173553719,0.22545454545454546,0.9666666666666667,2
63,E+RV,5.0,0.3,35,465,0.07,0.08823529411764706,0.8857142857142857,0.128099173553719,0.22382671480144403,0.95,3
63,E+RV,5.0,0.5,36,464,0.072,0.08571428571428572,0.8888888888888888,0.1322314049586777,0.2302158273381295,0.95,3
64,none,0.0,0.0,500,0,1.0,0.2,0.52,1.0,0.6842105263157895,0.0,65
64,E_only,1.0,0.0,430,70,0.86,0.18553459119496854,0.6023255813953489,0.9961538461538462,0.7507246376811594,0.09230769230769231,59
64,E_only,1.5,0.0,368,132,0.736,0.1605351170568562,0.6820652173913043,0.9653846153846154,0.7993630573248408,0.2615384615384615,48
64,E_only,2.0,0.0,306,194,0.612,0.15789473684210525,0.7320261437908496,0.8615384615384616,0.7915194346289752,0.3538461538461538,42
64,E_only,2.5,0.0,239,261,0.478,0.1308411214953271,0.7782426778242678,0.7153846153846154,0.7454909819639279,0.5692307692307692,28
64,E_only,3.0,0.0,186,314,0.372,0.12,0.8279569892473119,0.5923076923076923,0.6905829596412557,0.676923076923077,21
64,E_only,4.0,0.0,106,394,0.212,0.125,0.8584905660377359,0.35,0.4972677595628415,0.8,13
64,E_only,5.0,0.0,42,458,0.084,0.14634146341463414,0.8333333333333334,0.1346153846153846,0.2317880794701987,0.9076923076923077,6
64,RV_only,0.0,0.01,94,406,0.188,0.08450704225352113,0.6914893617021277,0.25,0.3672316384180791,0.9076923076923077,6
64,RV_only,0.0,0.05,202,298,0.404,0.07741935483870968,0.7079207920792079,0.55,0.6190476190476191,0.8153846153846154,12
64,RV_only,0.0,0.1,313,187,0.626,0.09482758620689655,0.670926517571885,0.8076923076923077,0.7329842931937174,0.6615384615384615,22
64,RV_only,0.0,0.15,366,134,0.732,0.09022556390977443,0.6612021857923497,0.9307692307692308,0.7731629392971247,0.6307692307692307,24
64,RV_only,0.0,0.2,406,94,0.812,0.10839160839160839,0.6280788177339901,0.9807692307692307,0.7657657657657657,0.523076923076923,31
64,RV_only,0.0,0.3,452,48,0.904,0.1503267973856209,0.5752212389380531,1.0,0.7303370786516854,0.29230769230769227,46
64,RV_only,0.0,0.5,486,14,0.972,0.18238993710691823,0.5349794238683128,1.0,0.6970509383378016,0.10769230769230764,58
64,E+RV,1.0,0.01,84,416,0.168,0.07142857142857142,0.7738095238095238,0.25,0.3779069767441861,0.9230769230769231,5
64,E+RV,1.0,0.05,184,316,0.368,0.06535947712418301,0.7771739130434783,0.55,0.6441441441441441,0.8461538461538461,10
64,E+RV,1.0,0.1,286,214,0.572,0.08695652173913043,0.7342657342657343,0.8076923076923077,0.7692307692307693,0.6923076923076923,20
64,E+RV,1.0,0.15,335,165,0.67,0.07984790874524715,0.7223880597014926,0.9307692307692308,0.8134453781512605,0.676923076923077,21
64,E+RV,1.0,0.2,364,136,0.728,0.09608540925266904,0.6978021978021978,0.9769230769230769,0.8141025641025642,0.5846153846153845,27
64,E+RV,1.0,0.3,396,104,0.792,0.13953488372093023,0.6540404040404041,0.9961538461538462,0.7896341463414636,0.3538461538461538,42
64,E+RV,1.0,0.5,419,81,0.838,0.16987179487179488,0.6181384248210023,0.9961538461538462,0.7628865979381443,0.18461538461538463,53
64,E+RV,1.5,0.01,76,424,0.152,0.07142857142857142,0.8552631578947368,0.25,0.3869047619047619,0.9230769230769231,5
64,E+RV,1.5,0.05,164,336,0.328,0.06040268456375839,0.8536585365853658,0.5384615384615384,0.660377358490566,0.8615384615384616,9
64,E+RV,1.5,0.1,251,249,0.502,0.0684931506849315,0.8127490039840638,0.7846153846153846,0.7984344422700588,0.7692307692307692,15
64,E+RV,1.5,0.15,294,206,0.588,0.06374501992031872,0.7993197278911565,0.9038461538461539,0.848375451263538,0.7538461538461538,16
64,E+RV,1.5,0.2,319,181,0.638,0.07835820895522388,0.774294670846395,0.95,0.8531951640759932,0.676923076923077,21
64,E+RV,1.5,0.3,347,153,0.694,0.11929824561403508,0.723342939481268,0.9653846153846154,0.827018121911038,0.4769230769230769,34
64,E+RV,1.5,0.5,362,138,0.724,0.14625850340136054,0.6933701657458563,0.9653846153846154,0.8070739549839229,0.3384615384615385,43
64,E+RV,2.0,0.01,65,435,0.13,0.047619047619047616,0.9230769230769231,0.23076923076923078,0.36923076923076925,0.9538461538461538,3
64,E+RV,2.0,0.05,136,364,0.272,0.046153846153846156,0.9117647058823529,0.47692307692307695,0.6262626262626263,0.9076923076923077,6
64,E+RV,2.0,0.1,212,288,0.424,0.06153846153846154,0.8632075471698113,0.7038461538461539,0.7754237288135593,0.8153846153846154,12
64,E+RV,2.0,0.15,246,254,0.492,0.05829596412556054,0.8536585365853658,0.8076923076923077,0.8300395256916996,0.8,13
64,E+RV,2.0,0.2,268,232,0.536,0.07112970711297072,0.8283582089552238,0.8538461538461538,0.8409090909090908,0.7384615384615385,17
64,E+RV,2.0,0.3,290,210,0.58,0.11462450592885376,0.7724137931034483,0.8615384615384616,0.8145454545454546,0.5538461538461539,29
64,E+RV,2.0,0.5,302,198,0.604,0.1450381679389313,0.7417218543046358,0.8615384615384616,0.797153024911032,0.41538461538461535,38
64,E+RV,2.5,0.01,55,445,0.11,0.05555555555555555,0.9272727272727272,0.19615384615384615,0.3238095238095238,0.9538461538461538,3
64,E+RV,2.5,0.05,108,392,0.216,0.05660377358490566,0.9259259259259259,0.38461538461538464,0.5434782608695653,0.9076923076923077,6
64,E+RV,2.5,0.1,169,331,0.338,0.062111801242236024,0.893491124260355,0.5807692307692308,0.703962703962704,0.8461538461538461,10
64,E+RV,2.5,0.15,197,303,0.394,0.05945945945945946,0.883248730964467,0.6692307692307692,0.7614879649890589,0.8307692307692307,11
64,E+RV,2.5,0.2,214,286,0.428,0.06598984771573604,0.8598130841121495,0.7076923076923077,0.7763713080168776,0.8,13
64,E+RV,2.5,0.3,230,270,0.46,0.0970873786407767,0.808695652173913,0.7153846153846154,0.7591836734693878,0.6923076923076923,20
64,E+RV,2.5,0.5,237,263,0.474,0.12264150943396226,0.7848101265822784,0.7153846153846154,0.7484909456740443,0.6,26
64,E+RV,3.0,0.01,44,456,0.088,0.045454545454545456,0.9545454545454546,0.16153846153846155,0.2763157894736842,0.9692307692307692,2
64,E+RV,3.0,0.05,86,414,0.172,0.05813953488372093,0.9418604651162791,0.31153846153846154,0.4682080924855491,0.9230769230769231,5
64,E+RV,3.0,0.1,134,366,0.268,0.061068702290076333,0.917910447761194,0.47307692307692306,0.6243654822335025,0.8769230769230769,8
64,E+RV,3.0,0.15,159,341,0.318,0.05844155844155844,0.9119496855345912,0.5576923076923077,0.6921241050119332,0.8615384615384616,9
64,E+RV,3.0,0.2,171,329,0.342,0.06707317073170732,0.8947368421052632,0.5884615384615385,0.7099767981438515,0.8307692307692307,11
64,E+RV,3.0,0.3,179,321,0.358,0.08875739644970414,0.8603351955307262,0.5923076923076923,0.7015945330296128,0.7692307692307692,15
64,E+RV,3.0,0.5,184,316,0.368,0.10982658959537572,0.8369565217391305,0.5923076923076923,0.6936936936936937,0.7076923076923076,19
64,E+RV,4.0,0.01,24,476,0.048,0.041666666666666664,0.9583333333333334,0.08846153846153847,0.1619718309859155,0.9846153846153847,1
64,E+RV,4.0,0.05,45,455,0.09,0.044444444444444446,0.9555555555555556,0.16538461538461538,0.2819672131147541,0.9692307692307692,2
64,E+RV,4.0,0.1,78,422,0.156,0.06493506493506493,0.9230769230769231,0.27692307692307694,0.4260355029585799,0.9230769230769231,5
64,E+RV,4.0,0.15,92,408,0.184,0.05555555555555555,0.9239130434782609,0.3269230769230769,0.4829545454545454,0.9230769230769231,5
64,E+RV,4.0,0.2,99,401,0.198,0.07216494845360824,0.9090909090909091,0.34615384615384615,0.5013927576601671,0.8923076923076922,7
64,E+RV,4.0,0.3,102,398,0.204,0.09,0.8921568627450981,0.35,0.5027624309392265,0.8615384615384616,9
64,E+RV,4.0,0.5,104,396,0.208,0.10784313725490197,0.875,0.35,0.4999999999999999,0.8307692307692307,11
64,E+RV,5.0,0.01,8,492,0.016,0.0,1.0,0.03076923076923077,0.059701492537313446,1.0,0
64,E+RV,5.0,0.05,17,483,0.034,0.0,1.0,0.06538461538461539,0.12274368231046932,1.0,0
64,E+RV,5.0,0.1,32,468,0.064,0.0625,0.9375,0.11538461538461539,0.2054794520547945,0.9692307692307692,2
64,E+RV,5.0,0.15,38,462,0.076,0.05405405405405406,0.9210526315789473,0.1346153846153846,0.2348993288590604,0.9692307692307692,2
64,E+RV,5.0,0.2,39,461,0.078,0.07894736842105263,0.8974358974358975,0.1346153846153846,0.2341137123745819,0.9538461538461538,3
64,E+RV,5.0,0.3,39,461,0.078,0.07894736842105263,0.8974358974358975,0.1346153846153846,0.2341137123745819,0.9538461538461538,3
64,E+RV,5.0,0.5,40,460,0.08,0.10256410256410256,0.875,0.1346153846153846,0.23333333333333334,0.9384615384615385,4
65,none,0.0,0.0,500,0,1.0,0.19805194805194806,0.494,1.0,0.6613119143239625,0.0,61
65,E_only,1.0,0.0,437,63,0.874,0.18543046357615894,0.562929061784897,0.9959514170040485,0.719298245614035,0.08196721311475408,56
65,E_only,1.5,0.0,365,135,0.73,0.16140350877192983,0.6547945205479452,0.9676113360323887,0.7810457516339868,0.24590163934426235,46
65,E_only,2.0,0.0,299,201,0.598,0.15294117647058825,0.7224080267558528,0.8744939271255061,0.7912087912087912,0.360655737704918,39
65,E_only,2.5,0.0,240,260,0.48,0.13333333333333333,0.7583333333333333,0.7368421052631579,0.7474332648870636,0.540983606557377,28
65,E_only,3.0,0.0,194,306,0.388,0.14367816091954022,0.7680412371134021,0.6032388663967612,0.6757369614512473,0.5901639344262295,25
65,E_only,4.0,0.0,98,402,0.196,0.1,0.826530612244898,0.32793522267206476,0.46956521739130436,0.8524590163934427,9
65,E_only,5.0,0.0,53,447,0.106,0.10638297872340426,0.7924528301886793,0.1700404858299595,0.27999999999999997,0.9180327868852459,5
65,RV_only,0.0,0.01,89,411,0.178,0.014925373134328358,0.7415730337078652,0.26720647773279355,0.39285714285714285,0.9836065573770492,1
65,RV_only,0.0,0.05,212,288,0.424,0.06962025316455696,0.6933962264150944,0.5951417004048583,0.6405228758169934,0.819672131147541,11
65,RV_only,0.0,0.1,339,161,0.678,0.09090909090909091,0.6489675516224189,0.8906882591093117,0.7508532423208192,0.639344262295082,22
65,RV_only,0.0,0.15,389,111,0.778,0.09961685823754789,0.6041131105398457,0.951417004048583,0.7389937106918238,0.5737704918032787,26
65,RV_only,0.0,0.2,420,80,0.84,0.11397058823529412,0.5738095238095238,0.9757085020242915,0.7226386806596702,0.4918032786885246,31
65,RV_only,0.0,0.3,460,40,0.92,0.15463917525773196,0.5347826086956522,0.9959514170040485,0.6958981612446958,0.2622950819672131,45
65,RV_only,0.0,0.5,484,16,0.968,0.17666666666666667,0.5103305785123967,1.0,0.6757865937072504,0.1311475409836066,53
65,E+RV,1.0,0.01,80,420,0.16,0.014925373134328358,0.825,0.26720647773279355,0.4036697247706422,0.9836065573770492,1
65,E+RV,1.0,0.05,188,312,0.376,0.06369426751592357,0.7819148936170213,0.5951417004048583,0.6758620689655173,0.8360655737704918,10
65,E+RV,1.0,0.1,304,196,0.608,0.08368200836820083,0.7203947368421053,0.8866396761133604,0.7949183303085301,0.6721311475409837,20
65,E+RV,1.0,0.15,347,153,0.694,0.08949416342412451,0.6743515850144092,0.9473684210526315,0.7878787878787878,0.6229508196721312,23
65,E+RV,1.0,0.2,371,129,0.742,0.1044776119402985,0.6469002695417789,0.97165991902834,0.7766990291262135,0.540983606557377,28
65,E+RV,1.0,0.3,406,94,0.812,0.14035087719298245,0.603448275862069,0.9919028340080972,0.7503828483920367,0.34426229508196726,40
65,E+RV,1.0,0.5,423,77,0.846,0.16326530612244897,0.5815602836879432,0.9959514170040485,0.7343283582089551,0.21311475409836067,48
65,E+RV,1.5,0.01,73,427,0.146,0.015384615384615385,0.8767123287671232,0.2591093117408907,0.39999999999999997,0.9836065573770492,1
65,E+RV,1.5,0.05,170,330,0.34,0.05263157894736842,0.8470588235294118,0.582995951417004,0.6906474820143885,0.8688524590163934,8
65,E+RV,1.5,0.1,261,239,0.522,0.06607929515418502,0.8122605363984674,0.8582995951417004,0.8346456692913387,0.7540983606557377,15
65,E+RV,1.5,0.15,299,201,0.598,0.06967213114754098,0.7591973244147158,0.9190283400809717,0.8315018315018315,0.7213114754098361,17
65,E+RV,1.5,0.2,318,182,0.636,0.08627450980392157,0.7327044025157232,0.9433198380566802,0.8247787610619469,0.639344262295082,22
65,E+RV,1.5,0.3,343,157,0.686,0.125,0.6938775510204082,0.9635627530364372,0.8067796610169492,0.4426229508196722,34
65,E+RV,1.5,0.5,356,144,0.712,0.14336917562724014,0.6713483146067416,0.9676113360323887,0.7927031509121062,0.34426229508196726,40
65,E+RV,2.0,0.01,64,436,0.128,0.01694915254237288,0.90625,0.23481781376518218,0.3729903536977492,0.9836065573770492,1
65,E+RV,2.0,0.05,149,351,0.298,0.04964539007092199,0.8993288590604027,0.5425101214574899,0.6767676767676768,0.8852459016393442,7
65,E+RV,2.0,0.1,222,278,0.444,0.06829268292682927,0.8603603603603603,0.7732793522267206,0.814498933901919,0.7704918032786885,14
65,E+RV,2.0,0.15,252,248,0.504,0.06787330316742081,0.8174603174603174,0.8340080971659919,0.8256513026052105,0.7540983606557377,15
65,E+RV,2.0,0.2,265,235,0.53,0.08620689655172414,0.8,0.8582995951417004,0.8281250000000001,0.6721311475409837,20
65,E+RV,2.0,0.3,284,216,0.568,0.12601626016260162,0.7570422535211268,0.8704453441295547,0.8097928436911489,0.4918032786885246,31
65,E+RV,2.0,0.5,294,206,0.588,0.14285714285714285,0.7346938775510204,0.8744939271255061,0.7985212569316081,0.4098360655737705,36
65,E+RV,2.5,0.01,52,448,0.104,0.020833333333333332,0.9038461538461539,0.1902834008097166,0.31438127090301005,0.9836065573770492,1
65,E+RV,2.5,0.05,123,377,0.246,0.042735042735042736,0.9105691056910569,0.4534412955465587,0.6054054054054054,0.9180327868852459,5
65,E+RV,2.5,0.1,180,320,0.36,0.05357142857142857,0.8833333333333333,0.6437246963562753,0.7447306791569086,0.8524590163934427,9
65,E+RV,2.5,0.15,206,294,0.412,0.05434782608695652,0.8446601941747572,0.7044534412955465,0.7682119205298014,0.8360655737704918,10
65,E+RV,2.5,0.2,214,286,0.428,0.06315789473684211,0.8317757009345794,0.7206477732793523,0.772234273318872,0.8032786885245902,12
65,E+RV,2.5,0.3,227,273,0.454,0.09950248756218906,0.7973568281938326,0.7327935222672065,0.7637130801687763,0.6721311475409837,20
65,E+RV,2.5,0.5,235,265,0.47,0.12077294685990338,0.774468085106383,0.7368421052631579,0.7551867219917012,0.5901639344262295,25
65,E+RV,3.0,0.01,40,460,0.08,0.027777777777777776,0.875,0.1417004048582996,0.24390243902439027,0.9836065573770492,1
65,E+RV,3.0,0.05,98,402,0.196,0.053763440860215055,0.8979591836734694,0.3562753036437247,0.5101449275362319,0.9180327868852459,5
65,E+RV,3.0,0.1,148,352,0.296,0.06474820143884892,0.8783783783783784,0.5263157894736842,0.6582278481012658,0.8524590163934427,9
65,E+RV,3.0,0.15,165,335,0.33,0.059602649006622516,0.8606060606060606,0.5748987854251012,0.6893203883495145,0.8524590163934427,9
65,E+RV,3.0,0.2,171,329,0.342,0.07051282051282051,0.847953216374269,0.5870445344129555,0.6937799043062202,0.819672131147541,11
65,E+RV,3.0,0.3,184,316,0.368,0.11377245508982035,0.8043478260869565,0.5991902834008097,0.6867749419953597,0.6885245901639344,19
65,E+RV,3.0,0.5,191,309,0.382,0.13372093023255813,0.7801047120418848,0.6032388663967612,0.6803652968036531,0.6229508196721312,23
65,E+RV,4.0,0.01,22,478,0.044,0.05263157894736842,0.8181818181818182,0.0728744939271255,0.13382899628252787,0.9836065573770492,1
65,E+RV,4.0,0.05,55,445,0.11,0.019230769230769232,0.9272727272727272,0.20647773279352227,0.33774834437086093,0.9836065573770492,1
65,E+RV,4.0,0.1,78,422,0.156,0.04054054054054054,0.9102564102564102,0.2874493927125506,0.4369230769230769,0.9508196721311475,3
65,E+RV,4.0,0.15,86,414,0.172,0.0379746835443038,0.8837209302325582,0.3076923076923077,0.45645645645645644,0.9508196721311475,3
65,E+RV,4.0,0.2,90,410,0.18,0.04819277108433735,0.8777777777777778,0.31983805668016196,0.4688427299703264,0.9344262295081968,4
65,E+RV,4.0,0.3,94,406,0.188,0.06896551724137931,0.8617021276595744,0.32793522267206476,0.4750733137829912,0.9016393442622951,6
65,E+RV,4.0,0.5,97,403,0.194,0.0898876404494382,0.8350515463917526,0.32793522267206476,0.47093023255813954,0.8688524590163934,8
65,E+RV,5.0,0.01,11,489,0.022,0.1111111111111111,0.7272727272727273,0.032388663967611336,0.06201550387596899,0.9836065573770492,1
65,E+RV,5.0,0.05,31,469,0.062,0.034482758620689655,0.9032258064516129,0.11336032388663968,0.20143884892086328,0.9836065573770492,1
65,E+RV,5.0,0.1,42,458,0.084,0.07692307692307693,0.8571428571428571,0.145748987854251,0.2491349480968858,0.9508196721311475,3
65,E+RV,5.0,0.15,48,452,0.096,0.07142857142857142,0.8125,0.15789473684210525,0.2644067796610169,0.9508196721311475,3
65,E+RV,5.0,0.2,51,449,0.102,0.08888888888888889,0.803921568627451,0.1659919028340081,0.2751677852348993,0.9344262295081968,4
65,E+RV,5.0,0.3,52,448,0.104,0.08695652173913043,0.8076923076923077,0.1700404858299595,0.2809364548494983,0.9344262295081968,4
65,E+RV,5.0,0.5,53,447,0.106,0.10638297872340426,0.7924528301886793,0.1700404858299595,0.27999999999999997,0.9180327868852459,5
66,none,0.0,0.0,500,0,1.0,0.19865319865319866,0.476,1.0,0.6449864498644986,0.0,59
66,E_only,1.0,0.0,429,71,0.858,0.18835616438356165,0.5524475524475524,0.9957983193277311,0.7106446776611692,0.06779661016949157,55
66,E_only,1.5,0.0,371,129,0.742,0.18085106382978725,0.6226415094339622,0.9705882352941176,0.7586206896551724,0.13559322033898302,51
66,E_only,2.0,0.0,294,206,0.588,0.14516129032258066,0.7210884353741497,0.8907563025210085,0.7969924812030076,0.38983050847457623,36
66,E_only,2.5,0.0,229,271,0.458,0.12077294685990338,0.7947598253275109,0.7647058823529411,0.7794432548179872,0.576271186440678,25
66,E_only,3.0,0.0,177,323,0.354,0.10909090909090909,0.8305084745762712,0.6176470588235294,0.708433734939759,0.6949152542372881,18
